customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age
85106374e019e41a194a72406eb57d3a,Female,Yes,Bank transfer (automatic),0,2019-04-11,No,1936-01-13,,ES,16279,Store,2023-01-31,85.7,Fiber optic,Yes,Yes,No,Yes,1.0,No,2023-01-31,8,194.29,89
8511fdf8747b5f31763946ca5bb51e86,Female,Yes,Electronic check,0,2022-08-24,No,2000-03-01,,ES,39060,Store,2023-01-31,84.0,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,3,71.36,24
851f7fec1ef53c2043865d663617d6c7,Female,Yes,Credit card (automatic),0,2019-07-08,No,1990-10-11,,ES,17410,Phone,2023-01-31,78.45,DSL,No,No,Yes,Yes,2.0,Yes,2023-01-31,11,122.67,34
8537dbb0bfe024202f4b46f6a24f88ef,Male,Yes,Mailed check,0,2019-11-28,No,2007-09-05,2023-05-16,ES,14152,Internet,2023-01-31,62.3,DSL,No,No,Yes,Yes,1.0,Yes,2023-01-31,4,91.2,17
8541c522f29d0c211dfd72025006381a,Female,Yes,Credit card (automatic),0,2019-01-05,No,1986-07-03,,ES,26008,Internet,2023-01-31,83.45,DSL,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,9,190.31,38
85666e0fb194f308a0387b60cf309f32,Male,No,Mailed check,2,2022-12-08,Yes,1987-12-15,,ES,12141,Phone,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,31.69,37
8577b2b7bee9fab4c61b8d5bd77c970e,Female,Yes,Electronic check,0,2021-08-01,Yes,1947-05-05,,ES,48354,Phone,2023-01-31,92.55,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,14,331.07,77
85878be1955ac53211cca8c0ff26ea13,Male,Yes,Electronic check,0,2022-11-26,No,2004-03-10,2023-09-22,ES,38247,Store,2023-01-31,80.2,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,1,16.89,20
859144268199113b9c7e5bb572d2f030,Male,No,Electronic check,0,2020-11-25,No,2011-05-11,,ES,26195,Phone,2023-01-31,61.55,DSL,Yes,Yes,No,No,2.0,No,2023-01-31,5,69.21,13
85945313a81ffeab758c70e0e7f94dfb,Female,Yes,Electronic check,0,2022-08-08,No,1998-06-13,2023-07-28,ES,16058,Store,2023-01-31,100.5,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,2,33.73,26
85b6391b413fbcafdc99471eb484f3b4,Female,No,Electronic check,2,2022-12-01,No,2005-10-13,2023-06-11,ES,16007,Phone,2023-01-31,78.65,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,2,45.2,19
85b94f4d55b2ff82f8a6f4edb1f726ec,Female,Yes,Credit card (automatic),1,2021-08-26,No,1990-06-04,,ES,39515,Phone,2023-01-31,92.7,Fiber optic,No,Yes,Yes,Yes,2.0,No,2023-01-31,12,194.6,34
85b9de411c3256fb326519836e6f6c1e,Male,No,Mailed check,0,2022-04-13,No,2002-03-08,,ES,32595,Internet,2023-01-31,50.8,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,10,100.8,22
85bbe20f5f64c02a06cf3d51aa28b819,Male,Yes,Electronic check,0,2021-12-28,Yes,2002-09-05,2023-03-16,ES,06464,Phone,2023-01-31,54.45,DSL,Yes,No,No,Yes,0.0,Yes,2023-01-31,2,29.36,22
85bd10d8945181da155729a8922d2c2b,Female,Yes,Bank transfer (automatic),2,2017-05-01,Yes,1970-02-22,,ES,40461,Phone,2023-01-31,83.65,Fiber optic,No,Yes,No,Yes,2.0,No,2023-01-31,14,308.26,54
85efaf40902ffee770e7d74e060b39b8,Male,Yes,Electronic check,0,2020-07-14,Yes,1949-02-16,,ES,27229,Phone,2023-01-31,101.5,Fiber optic,No,No,No,Yes,2.0,Yes,2023-01-31,4,52.26,75
85f719b9659ded12f0b093a37d2ab351,Male,Yes,Electronic check,0,2017-01-22,Yes,2004-02-19,,ES,39517,Phone,2023-01-31,115.55,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,11,213.65,20
8602201a92608056abac5cc385ee0732,Male,Yes,Credit card (automatic),2,2017-02-21,No,1986-02-17,,ES,24176,Phone,2023-01-31,76.9,DSL,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,5,88.9,38
860fb1d33c27cab86d45ff7500be8de7,Male,No,Mailed check,0,2021-07-03,No,2002-02-04,,ES,26490,Store,2023-01-31,19.25,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,14,332.19,22
8611383e649ee0b1b59595843e7444bf,Male,Yes,Electronic check,0,2022-06-14,Yes,1958-01-23,,ES,37402,Store,2023-01-31,75.4,Fiber optic,No,No,No,No,2.0,No,2023-01-31,12,300.23,66
86211a7bf05dd8b2cb29f1f1e8463474,Male,No,Electronic check,1,2022-12-24,No,1968-07-02,2023-05-20,ES,34041,Phone,2023-01-31,48.95,DSL,No,No,Yes,No,1.0,No,2023-01-31,1,13.42,56
8663ff16fc284c253cb00ec5a9381d19,Male,No,Bank transfer (automatic),2,2018-06-03,Yes,1983-08-06,,ES,27410,Internet,2023-01-31,85.5,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,7,99.69,41
8672a5142372f0aa6aab662a6b52e93e,Female,No,Bank transfer (automatic),0,2017-08-14,No,2008-06-05,,ES,51295,Phone,2023-01-31,26.5,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,9,226.85,16
86853116203249f54944c2f2d85d451b,Male,No,Bank transfer (automatic),0,2020-08-20,No,2005-07-16,,ES,40517,Internet,2023-01-31,48.95,DSL,No,No,Yes,No,1.0,No,2023-01-31,3,39.69,19
869c1f8854c60a945cfba66130a6d8f0,Male,Yes,Electronic check,0,2021-03-08,No,1951-01-24,2023-08-23,ES,17606,Store,2023-01-31,96.7,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,2,37.64,73
86b8e2afec92de08df2efeabd1364989,Female,Yes,Electronic check,0,2019-01-20,Yes,1994-09-01,,ES,15041,Store,2023-01-31,97.05,Fiber optic,No,Yes,Yes,No,1.0,Yes,2023-01-31,10,208.72,30
86c080b5aa6a415fde22e118086b43a3,Male,No,Mailed check,2,2020-05-15,Yes,2011-08-28,,ES,09377,Phone,2023-01-31,94.8,Fiber optic,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,9,90.6,13
86d5c716441f2b35bed9af30aed39072,Female,No,Mailed check,0,2022-12-20,No,2001-04-26,2023-04-20,ES,14299,Store,2023-01-31,75.3,Fiber optic,Yes,No,No,No,1.0,No,2023-01-31,1,16.22,23
86dc91275215249ad6bfd12b852fbf9a,Female,Yes,Credit card (automatic),0,2018-07-01,No,2005-08-25,,ES,40599,Phone,2023-01-31,100.05,Fiber optic,Yes,Yes,No,No,1.0,Yes,2023-01-31,9,127.1,19
86dd8cf25a7f94eb535aac279f375868,Female,Yes,Electronic check,2,2019-09-09,Yes,1999-09-22,,ES,38224,Internet,2023-01-31,26.2,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,13,181.17,25
86e4ec4027851e9a1b8ea0fc23ce728a,Female,No,Mailed check,0,2022-02-22,No,1982-11-02,,ES,05358,Store,2023-01-31,70.5,DSL,No,No,No,Yes,1.0,Yes,2023-01-31,4,60.08,42
86f139fd5a32be969feb1b1053bc7a29,Male,No,Mailed check,2,2017-10-15,Yes,2003-02-15,,ES,21050,Phone,2023-01-31,19.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,117.02,21
86f484146106d9690469b0dfe93c8f84,Female,Yes,Bank transfer (automatic),1,2023-01-25,Yes,1971-06-03,,ES,11281,Phone,2023-01-31,52.55,DSL,Yes,No,Yes,Yes,0.0,Yes,2023-01-31,10,210.96,53
86ff146783e3e397e5897c7c6acbe40b,Male,No,Mailed check,0,2022-06-25,No,2005-09-23,2023-06-20,ES,12511,Store,2023-01-31,95.0,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,2,45.44,19
871020830c9bf7a5614cca86575a1c97,Female,Yes,Credit card (automatic),0,2021-07-25,No,2010-10-28,2023-09-15,ES,35126,Store,2023-01-31,90.0,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,3,33.7,14
873d52fafd1210eb3cf075d6eb40cfdd,Male,No,Electronic check,1,2019-03-04,Yes,1976-11-08,,ES,35068,Store,2023-01-31,24.9,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,65.45,48
874e0e3f625715b46618457648974960,Male,No,Electronic check,0,2021-09-18,No,1985-10-05,,ES,44169,Phone,2023-01-31,55.3,DSL,No,Yes,No,No,2.0,No,2023-01-31,5,53.87,39
877a1bf5c784ef59c83212f7e55b9b58,Female,No,Mailed check,0,2022-10-01,Yes,1994-05-07,,ES,29454,Store,2023-01-31,20.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,103.32,30
877bc4be2863dc426f57b46f7ab9effd,Female,No,Bank transfer (automatic),1,2018-10-06,Yes,1991-01-07,,ES,07370,Internet,2023-01-31,34.2,DSL,Yes,No,No,Yes,0.0,No,2023-01-31,8,152.45,34
87a92fc0f70f50207369dbab7dcdd0fe,Female,Yes,Electronic check,0,2022-12-06,No,2000-12-14,2023-07-10,ES,51303,Store,2023-01-31,70.1,Fiber optic,No,No,No,No,1.0,No,2023-01-31,4,69.54,24
87c7ac7bf2999d2242e11813a1f67eee,Male,No,Credit card (automatic),0,2018-03-23,Yes,1999-01-24,,ES,09397,Internet,2023-01-31,50.3,DSL,No,No,Yes,No,1.0,No,2023-01-31,8,114.19,25
87ceed1b615690c1ab688e70a348392d,Female,No,Credit card (automatic),0,2019-06-21,No,1971-09-03,,ES,20603,Phone,2023-01-31,115.05,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,13,193.14,53
87d4f362127d1de8ba66c7a1a5e24016,Female,Yes,Electronic check,0,2019-04-17,Yes,1948-05-08,,ES,48019,Phone,2023-01-31,86.1,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,10,216.29,76
87d6dffb1b74b6fbd1294b285dacd336,Male,No,Credit card (automatic),0,2019-04-03,No,2006-09-13,,ES,47572,Store,2023-01-31,112.2,Fiber optic,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,5,126.15,18
87e486abe92bf56ecbcf02050e04a964,Male,Yes,Bank transfer (automatic),0,2019-04-25,Yes,2001-11-16,,ES,42561,Store,2023-01-31,107.75,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,4,61.49,23
8801c2b4aed5b51f771c45c70da0deeb,Female,Yes,Mailed check,2,2021-11-10,Yes,1981-05-18,,ES,23156,Phone,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,101.55,43
8805356767574894d26d6dc8f2e8ffda,Female,No,Mailed check,1,2021-08-15,Yes,1974-04-02,2023-05-19,ES,27481,Phone,2023-01-31,24.1,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,1,10.83,50
880899e288fc282af16dd8d8d2a74dad,Male,No,Electronic check,0,2022-01-15,No,1985-07-03,,ES,11587,Phone,2023-01-31,25.0,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,7,106.5,39
8825320d573295566f53ed3a4e7375d7,Female,Yes,Mailed check,0,2020-08-18,Yes,2007-02-15,,ES,42395,Phone,2023-01-31,19.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,152.0,17
884f9e0ffbef3b8982b4c2417c9d9447,Male,Yes,Electronic check,2,2022-12-18,Yes,1968-10-02,2023-06-19,ES,32305,Phone,2023-01-31,74.5,Fiber optic,No,No,No,No,2.0,No,2023-01-31,2,37.04,56
885a061e5c6ed5c0cd8b25685d789573,Male,Yes,Credit card (automatic),2,2018-11-09,Yes,2007-07-20,,ES,43128,Internet,2023-01-31,39.45,DSL,Yes,No,No,No,0.0,Yes,2023-01-31,8,129.8,17
885e3adcbacf0d5419b862053e65fa26,Male,Yes,Electronic check,0,2022-11-18,Yes,1953-04-24,,ES,26423,Store,2023-01-31,74.2,Fiber optic,No,No,Yes,No,1.0,No,2023-01-31,8,184.93,71
886f22b3737d1864d4a2c452abe073ce,Female,Yes,Bank transfer (automatic),0,2018-09-14,No,1995-02-09,,ES,49270,Phone,2023-01-31,49.75,DSL,Yes,No,No,No,1.0,No,2023-01-31,8,178.21,29
887f96e10f8e16e80c68106bff396a03,Male,Yes,Electronic check,0,2017-02-26,Yes,1988-04-08,,ES,30247,Phone,2023-01-31,109.6,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,13,224.33,36
888cd05a6b745d175bbec4bd2db22de0,Female,Yes,Credit card (automatic),0,2018-07-18,Yes,1937-02-20,2023-04-05,ES,23060,Phone,2023-01-31,101.5,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,1,10.41,87
88a99fbb84fe1a3cc49c0ba413ef51be,Male,No,Electronic check,0,2020-11-28,No,1982-11-18,,ES,19318,Phone,2023-01-31,45.45,DSL,No,No,No,No,1.0,No,2023-01-31,3,48.82,42
88ab52eb4631fcaf28d7f1bb36cb11e2,Female,Yes,Mailed check,0,2022-11-09,No,1977-05-20,,ES,17125,Internet,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,6,123.83,47
88b63e9b96560812c05203a8d2ab2c0a,Male,Yes,Bank transfer (automatic),2,2018-11-08,Yes,1961-03-07,,ES,17078,Store,2023-01-31,75.15,DSL,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,3,31.31,63
88b69d70a131229f0bc8d7640763af1f,Male,No,Credit card (automatic),2,2020-04-23,Yes,1968-10-20,,ES,32513,Phone,2023-01-31,82.1,DSL,No,Yes,Yes,Yes,1.0,Yes,2023-01-31,11,187.74,56
88c473f7db8b9c26e299622fe1e730e6,Female,Yes,Mailed check,0,2022-09-25,No,1993-06-22,2023-07-05,ES,10047,Internet,2023-01-31,46.0,DSL,No,No,No,No,1.0,No,2023-01-31,2,22.94,31
88e53de395f82c0d43f27269906b77d5,Male,Yes,Electronic check,1,2017-08-09,Yes,1956-12-09,,ES,06108,Phone,2023-01-31,85.75,Fiber optic,Yes,Yes,No,No,2.0,No,2023-01-31,13,243.87,68
88ec42982ed543aa12d10eb66f0df0ea,Female,No,Bank transfer (automatic),0,2020-05-25,Yes,2002-05-19,2023-04-21,ES,14620,Phone,2023-01-31,84.15,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,4,83.05,22
88f207bf597905487e852047fa527f4c,Female,No,Electronic check,0,2022-11-18,No,1970-12-06,,ES,45333,Internet,2023-01-31,70.35,Fiber optic,No,No,No,No,1.0,No,2023-01-31,8,91.15,54
890fd4c3443037337a7825c0ae1d475c,Female,Yes,Credit card (automatic),0,2017-01-13,No,1965-08-04,,ES,08113,Phone,2023-01-31,112.75,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,7,180.35,59
8910f607997e7ccc7a625a655638d2ed,Female,Yes,Credit card (automatic),0,2017-11-04,Yes,1965-04-09,,ES,10375,Store,2023-01-31,72.0,DSL,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,3,56.16,59
89198b2857dc580badeb4b6dfd90a2ee,Male,Yes,Bank transfer (automatic),0,2017-06-06,Yes,2003-08-19,,ES,44266,Store,2023-01-31,111.3,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,14,341.48,21
8929da05ad3cc73d6833cf1c565032f4,Male,Yes,Bank transfer (automatic),0,2019-06-02,Yes,1953-08-07,,ES,18238,Store,2023-01-31,100.55,Fiber optic,No,Yes,Yes,No,1.0,Yes,2023-01-31,12,127.14,71
8942b668f04c5a040bb7d34d2395d5e5,Female,Yes,Electronic check,0,2018-11-01,Yes,1934-06-19,2023-04-26,ES,05362,Phone,2023-01-31,88.05,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,3,60.51,90
8950d63883711c7a4a23f18aa0a3c8fe,Male,No,Credit card (automatic),0,2017-06-15,Yes,1980-12-02,,ES,33603,Store,2023-01-31,25.6,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,5,52.98,44
8952f0d5c40da8a54379af01f81e88a7,Female,No,Mailed check,1,2021-09-08,Yes,1984-04-14,,ES,13278,Store,2023-01-31,19.35,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,89.8,40
89890ecb34c119ebc83896d8bdbb77af,Male,No,Mailed check,1,2018-10-12,Yes,1994-09-19,,ES,21218,Store,2023-01-31,19.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,199.67,30
89b4241cd4322479356f20fce27088f3,Female,Yes,Bank transfer (automatic),0,2018-08-26,Yes,1984-07-19,2023-06-25,ES,37646,Phone,2023-01-31,106.1,Fiber optic,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,4,98.06,40
89bd081831f9d78f45be1229cb0541ba,Female,No,Credit card (automatic),1,2022-11-24,No,1984-06-16,,ES,46088,Phone,2023-01-31,80.55,Fiber optic,Yes,No,No,No,2.0,No,2023-01-31,8,92.26,40
89c440d57c29f170fd12016860c14f43,Female,No,Bank transfer (automatic),2,2017-11-19,Yes,2006-06-23,,ES,04502,Internet,2023-01-31,20.3,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,231.07,18
89c85426b0e930aa60e1aad1c65f9e69,Female,No,Mailed check,0,2022-12-10,No,2004-12-02,,ES,07448,Internet,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,3,42.26,20
89e64f9d4aed0d68721b999835564c9d,Female,No,Mailed check,0,2022-11-10,No,1985-07-03,,ES,15567,Internet,2023-01-31,19.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,5,84.38,39
89f16a236783a45a73e9cd8d45e0495d,Male,Yes,Bank transfer (automatic),0,2019-01-02,No,1998-04-05,,ES,33587,Phone,2023-01-31,70.95,DSL,Yes,No,No,Yes,2.0,Yes,2023-01-31,13,333.66,26
8a047000e2c37d2dc9a56b52ba618dd2,Female,Yes,Mailed check,0,2021-05-11,Yes,1987-03-07,,ES,37196,Internet,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,273.12,37
8a0ae56a7b05972f12b9eccfcca68c8c,Male,Yes,Bank transfer (automatic),0,2020-03-24,No,1980-12-02,,ES,13607,Internet,2023-01-31,25.05,DSL,No,No,No,No,0.0,No,2023-01-31,9,164.76,44
8a1e0f5d82560cf41230797e365443fb,Male,Yes,Electronic check,0,2017-01-06,No,1993-07-01,,ES,02246,Phone,2023-01-31,118.2,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,7,174.94,31
8a2a57bc4bd6219ca436a7783c92bc25,Male,Yes,Credit card (automatic),1,2020-10-26,No,1980-05-14,,ES,22574,Store,2023-01-31,25.85,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,3,76.75,44
8a3b9b5d43531d17da31b176e3687b63,Female,Yes,Credit card (automatic),0,2017-01-03,Yes,1953-01-15,,ES,23394,Internet,2023-01-31,105.75,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,7,165.55,72
8a4ffd092ed8a015d514a986040a1810,Female,No,Credit card (automatic),0,2019-10-25,No,1985-09-05,,ES,38389,Internet,2023-01-31,20.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,14,349.52,39
8a535ae86ff82a5aca3d0490ea13dce2,Male,No,Bank transfer (automatic),0,2021-08-08,No,1982-01-03,,ES,32637,Internet,2023-01-31,65.75,DSL,Yes,No,No,No,2.0,Yes,2023-01-31,8,189.3,43
8a5d67d5653a98ed7ad77376d3916915,Male,Yes,Mailed check,1,2020-12-26,Yes,2010-08-14,,ES,48265,Phone,2023-01-31,19.15,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,178.34,14
8a6060538f233712244c04eb45400ec9,Male,Yes,Mailed check,0,2022-11-18,No,2003-02-12,,ES,26259,Store,2023-01-31,19.65,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,70.7,21
8a6a88260604d517312400fce2949e43,Male,No,Credit card (automatic),1,2022-01-13,Yes,1974-09-03,2023-09-08,ES,40228,Store,2023-01-31,53.65,DSL,No,No,No,No,1.0,Yes,2023-01-31,3,57.33,50
8a909a31f6f4fcbf8476a08578b2ced6,Male,No,Credit card (automatic),1,2019-12-18,Yes,1967-09-15,,ES,18581,Phone,2023-01-31,19.8,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,133.88,57
8a9f4b64dd951e232a080c852dcf00e3,Female,No,Bank transfer (automatic),1,2017-01-14,Yes,1996-09-12,,ES,37248,Phone,2023-01-31,25.1,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,9,129.69,28
8aa84932b2448729e9c6a13773602572,Female,No,Mailed check,2,2022-04-09,Yes,1995-03-22,2023-04-09,ES,12391,Store,2023-01-31,65.0,DSL,Yes,Yes,Yes,Yes,1.0,No,2023-01-31,1,16.75,29
8ab7ed3ed7192b1279708d3fd9633c8a,Male,Yes,Electronic check,0,2021-01-27,No,1991-05-13,2023-05-13,ES,21468,Internet,2023-01-31,90.35,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,3,52.33,33
8abf71ce06236f8df7d27c2e39e12426,Female,Yes,Bank transfer (automatic),1,2019-08-09,Yes,2005-12-16,,ES,10332,Phone,2023-01-31,94.9,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,9,136.43,19
8af663e5c89db676f960c6ba4560c8b1,Male,No,Credit card (automatic),0,2022-11-26,No,1982-09-19,2023-04-03,ES,03557,Phone,2023-01-31,70.7,Fiber optic,No,No,No,No,1.0,No,2023-01-31,4,83.04,42
8b058c447e82d2f153c5ad1136eea198,Male,No,Credit card (automatic),0,2018-11-20,No,1969-01-26,,ES,17114,Phone,2023-01-31,114.35,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,11,195.56,55
8b0a3c7f7b34ef82f629acddc70f833d,Male,Yes,Electronic check,0,2017-12-05,Yes,1983-04-24,2023-09-19,ES,42061,Phone,2023-01-31,105.55,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,2,36.95,41
8b109670d96c83fab835b839814d2217,Female,Yes,Credit card (automatic),0,2017-07-12,No,2011-02-02,,ES,32632,Store,2023-01-31,25.15,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,7,133.93,13
8b1e9b489e135bd9c298b3b1c8797746,Female,Yes,Bank transfer (automatic),0,2019-01-21,Yes,2003-06-26,,ES,19139,Phone,2023-01-31,60.6,DSL,Yes,No,No,Yes,2.0,No,2023-01-31,3,52.29,21
8b2b24aa5d460b1b6f1d5f571c507286,Male,No,Mailed check,0,2022-12-03,No,2003-04-14,2023-03-08,ES,15600,Store,2023-01-31,44.4,DSL,No,No,No,No,1.0,No,2023-01-31,1,14.61,21
8b2d4c3203849b105ee8c60da670abd5,Male,Yes,Electronic check,0,2022-12-15,No,2002-10-28,2023-03-19,ES,45377,Internet,2023-01-31,75.9,Fiber optic,No,No,No,Yes,1.0,No,2023-01-31,2,42.29,22
8b3089dcf4d439e4ba90720f89a89cfd,Male,No,Electronic check,0,2022-08-22,No,1968-02-06,2023-04-17,ES,45271,Internet,2023-01-31,47.15,DSL,No,No,No,No,2.0,No,2023-01-31,1,11.94,56
8b6c40dc8fa8248b6c70880b4dc5d81f,Male,Yes,Electronic check,0,2022-10-09,Yes,1999-02-17,2023-09-19,ES,03446,Internet,2023-01-31,35.15,DSL,No,No,No,No,0.0,Yes,2023-01-31,2,50.71,25
8b9488b5d14808f6d08a87b7e7906aae,Male,No,Bank transfer (automatic),2,2017-11-08,Yes,2003-11-14,,ES,32430,Store,2023-01-31,20.45,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,5,116.13,21
8ba9f5d2e50c2d042fd87fe82634cc59,Male,Yes,Electronic check,0,2020-06-03,No,1994-09-10,,ES,32521,Phone,2023-01-31,50.05,DSL,No,No,Yes,No,0.0,Yes,2023-01-31,12,133.2,30
8bad4d82087d558b1529fcdfe5ec8a06,Female,No,Credit card (automatic),1,2022-08-08,Yes,1985-01-16,,ES,19379,Phone,2023-01-31,69.95,Fiber optic,No,No,No,No,1.0,No,2023-01-31,11,235.76,39
8bb0b506316ce2f048a189f05929ab2d,Female,Yes,Bank transfer (automatic),0,2019-09-01,No,1964-09-12,,ES,26050,Store,2023-01-31,93.4,Fiber optic,No,Yes,Yes,No,2.0,Yes,2023-01-31,7,143.16,60
8bbba6a4b2d3783d18239ea950347059,Female,No,Electronic check,0,2018-02-25,No,1976-09-12,,ES,22235,Phone,2023-01-31,95.8,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,5,70.67,48
8bc84051245fe6e28865173235a0df21,Female,No,Credit card (automatic),1,2022-02-15,No,1994-02-21,,ES,02331,Phone,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,4,46.36,30
8be573e680ec214934b7295bed2b616b,Male,No,Mailed check,1,2022-12-05,Yes,2007-02-18,2023-08-27,ES,38064,Internet,2023-01-31,89.15,Fiber optic,No,No,No,No,1.0,Yes,2023-01-31,10,222.31,17
8be98bae3ecbd7a1628680f17f800f2e,Male,Yes,Credit card (automatic),0,2019-09-20,No,2007-07-25,,ES,06252,Phone,2023-01-31,89.6,Fiber optic,No,Yes,No,Yes,1.0,Yes,2023-01-31,7,72.61,17
8c3669181de6e8d8bf90bac12523bf89,Female,Yes,Credit card (automatic),1,2022-10-19,No,2000-12-15,,ES,27085,Store,2023-01-31,20.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,217.9,24
8c5f72cae93e5fd557c6c0a3003bf39f,Male,Yes,Credit card (automatic),0,2017-08-04,Yes,1959-11-13,,ES,17500,Store,2023-01-31,92.7,Fiber optic,Yes,Yes,No,No,2.0,Yes,2023-01-31,4,44.16,65
8c673becb5a352bd07d668c21cbfc902,Female,Yes,Credit card (automatic),0,2017-03-20,Yes,1942-01-26,,ES,01634,Internet,2023-01-31,75.65,Fiber optic,No,No,No,No,2.0,No,2023-01-31,10,192.87,82
8c6b17919c8877de51ab4c427d8ba881,Male,Yes,Credit card (automatic),0,2017-01-12,Yes,1992-05-28,,ES,48115,Store,2023-01-31,116.95,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,10,163.95,32
8c769b16a7cedbcd81bde980ec880642,Female,Yes,Electronic check,1,2017-05-22,Yes,1954-01-19,,ES,48128,Store,2023-01-31,53.0,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,11,142.48,70
8c7fe01e92d78b043c454a122ac4cd0e,Male,Yes,Bank transfer (automatic),2,2017-01-22,Yes,1984-05-03,,ES,08562,Store,2023-01-31,106.1,Fiber optic,Yes,No,Yes,No,2.0,Yes,2023-01-31,12,194.95,40
8c8166997e5ecee9e9fe316cc5447efb,Male,Yes,Electronic check,2,2018-11-03,Yes,1996-07-05,,ES,49087,Store,2023-01-31,108.25,Fiber optic,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,6,113.99,28
8c9318782a3337578d30caa5f2765a98,Female,No,Mailed check,0,2021-11-27,No,1995-05-24,,ES,23608,Internet,2023-01-31,55.7,DSL,Yes,No,No,Yes,1.0,No,2023-01-31,6,105.96,29
