customerid,gender,paperlessbilling,paymentmethod,children,contract_date,married,birth_date,churn_date,country,zipcode,contract_channel,billing_date,monthlycharges,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,phone_lines,streaming,date,tenure_months,tenure_penalty,age,probabilidad_churn,nivel_riesgo
d2246bb420123462fbb20650c44ee91e,Male,No,Electronic check,0,2019-02-28,Yes,2010-01-14,,ES,29164,Phone,2023-01-31,73.6,DSL,No,Yes,Yes,No,1.0,Yes,2023-01-31,9,173.6,14,0.01734166207304793,Muy Bajo
7ac778c31833eebdd9488f8a17504077,Female,Yes,Electronic check,0,2018-04-25,No,1957-06-18,,ES,22574,Store,2023-01-31,55.0,DSL,No,Yes,Yes,No,0.0,Yes,2023-01-31,13,304.74,67,0.017331975781140235,Muy Bajo
cffac69978b8b753e4a1d6500c4e016b,Male,No,Mailed check,2,2017-11-14,Yes,1986-09-09,,ES,37516,Store,2023-01-31,108.15,Fiber optic,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,11,272.96,38,0.01728209688216037,Muy Bajo
9416b3ae48e1372eae8caeba1b141980,Female,Yes,Electronic check,0,2017-10-12,Yes,2005-02-12,,ES,34412,Phone,2023-01-31,108.75,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,9,159.79,19,0.017232809898805976,Muy Bajo
586923c1f417a0503b310d64f65c1e67,Male,No,Mailed check,0,2022-02-26,No,1971-12-26,,ES,7532,Phone,2023-01-31,19.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,123.29,53,0.017219175328248973,Muy Bajo
50a30fa23ce1ec2d41da8477d743143d,Male,Yes,Mailed check,0,2020-06-22,Yes,1986-03-09,,ES,29070,Phone,2023-01-31,79.3,DSL,No,No,Yes,Yes,2.0,Yes,2023-01-31,9,144.27,38,0.01720838278117335,Muy Bajo
1be966178d0b4826cd86444a4c740745,Female,No,Electronic check,1,2022-09-19,Yes,2011-06-20,,ES,9529,Internet,2023-01-31,50.3,DSL,Yes,No,No,No,1.0,No,2023-01-31,8,145.64,13,0.01713784102332585,Muy Bajo
762dc6969986a393572b60bea285e3f8,Female,Yes,Electronic check,0,2021-07-27,No,1988-02-06,,ES,10069,Internet,2023-01-31,69.8,Fiber optic,No,No,No,No,1.0,No,2023-01-31,10,135.8,36,0.017116219126952888,Muy Bajo
000dad6dae45218f7d4e711a1d126dc6,Female,Yes,Credit card (automatic),0,2021-07-22,Yes,1966-06-01,,ES,13448,Internet,2023-01-31,95.95,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,14,212.86,58,0.01707985996447797,Muy Bajo
19c40b31d8ddc52b2c0c6a2a27f04e1f,Male,Yes,Bank transfer (automatic),0,2021-07-28,No,1991-09-02,,ES,8646,Phone,2023-01-31,75.6,Fiber optic,No,No,No,No,2.0,No,2023-01-31,11,280.87,33,0.017063573280377126,Muy Bajo
a411b5cacbe17cda14556a221425a593,Male,Yes,Bank transfer (automatic),1,2021-10-16,Yes,1964-05-23,,ES,21340,Store,2023-01-31,30.2,DSL,Yes,No,No,No,0.0,No,2023-01-31,8,154.07,60,0.017019598156605285,Muy Bajo
37d46495280061e29291bc49f88e9d29,Female,No,Mailed check,2,2022-12-04,No,1967-02-13,,ES,24569,Phone,2023-01-31,25.4,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,14,224.02,57,0.01701938070295113,Muy Bajo
0ac4ef3701fc2382b5edf0ca555e5cb2,Male,Yes,Electronic check,0,2022-12-28,No,1970-01-15,,ES,4451,Internet,2023-01-31,24.4,DSL,No,No,No,No,0.0,No,2023-01-31,13,259.89,54,0.016971399132680542,Muy Bajo
fb2b00a86bfd528eae0f7758a86b3553,Female,No,Electronic check,2,2020-07-28,Yes,1974-05-07,,ES,25399,Internet,2023-01-31,86.45,Fiber optic,No,No,Yes,No,1.0,Yes,2023-01-31,12,271.1,50,0.016907193966173073,Muy Bajo
d5f165faad31aefdabac61f22aca93e1,Male,No,Credit card (automatic),0,2018-06-01,Yes,1952-10-24,,ES,48430,Phone,2023-01-31,60.0,DSL,Yes,Yes,No,No,2.0,No,2023-01-31,12,151.99,72,0.016867151232985406,Muy Bajo
2df8b02ab4a74db3d613e05ce4bcd17d,Male,No,Electronic check,0,2021-11-22,No,1972-02-25,,ES,6526,Store,2023-01-31,76.45,Fiber optic,No,No,Yes,No,1.0,No,2023-01-31,7,155.79,52,0.016855610567289004,Muy Bajo
84c683b5c3e9a011b275a4a67914ac84,Female,Yes,Bank transfer (automatic),0,2020-12-08,No,1964-09-04,,ES,23647,Phone,2023-01-31,65.8,DSL,No,Yes,No,Yes,1.0,Yes,2023-01-31,13,271.21,60,0.016722093118334988,Muy Bajo
9b264cc28f01551441c11c0e13f82782,Male,Yes,Mailed check,0,2018-02-15,Yes,1965-09-15,,ES,9538,Store,2023-01-31,69.1,DSL,Yes,No,No,Yes,2.0,Yes,2023-01-31,13,322.97,59,0.016700999051064303,Muy Bajo
c46a6dfdeec90904fc2c13342bd777af,Male,No,Mailed check,0,2022-08-24,No,2001-05-13,,ES,24316,Internet,2023-01-31,19.95,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,131.74,23,0.016699547284846555,Muy Bajo
291c9f4f8de7ac57aaf34870573dd189,Male,Yes,Credit card (automatic),0,2017-08-14,No,1996-09-14,,ES,6282,Phone,2023-01-31,19.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,96.48,28,0.01667149823159553,Muy Bajo
8d7606549edef7ca74fa37762edf9ea8,Male,No,Credit card (automatic),0,2017-01-03,Yes,1934-06-11,,ES,25315,Store,2023-01-31,109.7,Fiber optic,No,Yes,Yes,Yes,2.0,Yes,2023-01-31,12,254.34,90,0.01665087978238805,Muy Bajo
205e86d5f10742a91837e6cf9e0b948e,Male,No,Mailed check,0,2021-07-06,No,1980-04-13,,ES,26410,Store,2023-01-31,23.75,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,14,349.77,44,0.01665087978238805,Muy Bajo
66c36472305bae48ba4ce3ceef37bd33,Male,Yes,Bank transfer (automatic),1,2022-02-06,Yes,1979-07-10,,ES,12400,Store,2023-01-31,65.15,DSL,Yes,No,No,No,2.0,Yes,2023-01-31,9,108.96,45,0.016609932075149346,Muy Bajo
fb30f575e5bfe1f81a8115c7a1c4c636,Male,No,Credit card (automatic),2,2017-02-10,Yes,2009-11-06,,ES,34082,Phone,2023-01-31,100.2,Fiber optic,Yes,Yes,Yes,Yes,1.0,Yes,2023-01-31,9,197.98,15,0.016576689979161917,Muy Bajo
cfa9b77204b545f7b3e1708206460e6b,Male,No,Mailed check,2,2019-09-08,No,1981-07-21,,ES,28112,Store,2023-01-31,40.25,DSL,Yes,Yes,No,Yes,0.0,No,2023-01-31,10,243.57,43,0.016565597262775848,Muy Bajo
f829344a112856c208dd132aa7e8a1ae,Male,No,Electronic check,2,2019-10-17,Yes,1964-11-06,,ES,3520,Store,2023-01-31,100.0,Fiber optic,No,No,Yes,No,2.0,Yes,2023-01-31,14,263.79,60,0.016425369264034605,Muy Bajo
c3a21ee663af8231c256e6041547e535,Male,Yes,Credit card (automatic),1,2017-05-26,Yes,1952-12-03,,ES,23185,Phone,2023-01-31,107.15,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,8,178.51,72,0.01642010401128982,Muy Bajo
5f2a5ba7dd721184b5d0a7b953904c47,Male,No,Mailed check,0,2022-10-18,No,1968-09-13,,ES,46228,Internet,2023-01-31,21.2,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,14,233.55,56,0.016416784687455204,Muy Bajo
2481837768094afcfc06f3aa43adffcb,Female,Yes,Electronic check,0,2019-08-20,No,1977-05-21,,ES,37071,Internet,2023-01-31,106.5,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,12,132.96,47,0.01640514837144001,Muy Bajo
0ac168013609964445c9bf8c8a85c409,Male,Yes,Credit card (automatic),2,2021-02-23,Yes,1992-12-24,,ES,6641,Store,2023-01-31,20.0,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,124.95,32,0.01638182996361516,Muy Bajo
057d936f122c0b2a27959cf4fcc2fe61,Female,Yes,Electronic check,0,2020-10-08,No,1973-10-01,,ES,9469,Store,2023-01-31,89.2,Fiber optic,No,No,Yes,Yes,1.0,Yes,2023-01-31,9,221.01,51,0.016356570790911244,Muy Bajo
40293eb298959082581cfcb1bb05629b,Female,No,Bank transfer (automatic),0,2017-10-22,No,1956-12-10,,ES,29500,Store,2023-01-31,83.0,DSL,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,11,248.46,68,0.01630028514861664,Muy Bajo
646a047a52b4eb8cfeb82e81ee1ddec7,Male,Yes,Electronic check,2,2018-04-01,Yes,1985-02-17,,ES,24358,Internet,2023-01-31,74.3,Fiber optic,No,No,No,No,2.0,No,2023-01-31,8,151.04,39,0.016289666309394702,Muy Bajo
f626e760ecaa7989137df8b39ebb623a,Female,Yes,Bank transfer (automatic),0,2017-09-04,Yes,1979-10-25,,ES,15159,Store,2023-01-31,105.4,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,11,180.6,45,0.016228718709339847,Muy Bajo
a2745a65e2f5c249243604105274fc6d,Male,Yes,Mailed check,0,2022-12-18,No,1991-06-17,,ES,40495,Internet,2023-01-31,25.0,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,11,138.5,33,0.01620966801846166,Muy Bajo
0560ab531bf2f85c65df9ef2224c9fe3,Male,No,Bank transfer (automatic),0,2017-11-08,No,1985-12-07,,ES,20327,Store,2023-01-31,69.4,DSL,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,9,126.63,39,0.016198953456331235,Muy Bajo
a913e5fa36b304b209232381a0de4f7e,Female,Yes,Mailed check,0,2018-12-28,Yes,1974-07-21,,ES,13556,Store,2023-01-31,100.85,Fiber optic,Yes,No,No,No,2.0,Yes,2023-01-31,13,267.02,50,0.016180051206881346,Muy Bajo
8ba9f5d2e50c2d042fd87fe82634cc59,Male,Yes,Electronic check,0,2020-06-03,No,1994-09-10,,ES,32521,Phone,2023-01-31,50.05,DSL,No,No,Yes,No,0.0,Yes,2023-01-31,12,133.2,30,0.016180051206881346,Muy Bajo
8c7fe01e92d78b043c454a122ac4cd0e,Male,Yes,Bank transfer (automatic),2,2017-01-22,Yes,1984-05-03,,ES,8562,Store,2023-01-31,106.1,Fiber optic,Yes,No,Yes,No,2.0,Yes,2023-01-31,12,194.95,40,0.01617125325515522,Muy Bajo
34d90c6b3cbf63765ba59635e0b70c91,Male,No,Mailed check,0,2022-12-26,No,2004-07-16,,ES,15161,Store,2023-01-31,49.05,DSL,No,No,No,Yes,1.0,No,2023-01-31,9,214.29,20,0.016148834187654986,Muy Bajo
dcc2a98620dfc43f7049e5a847824145,Female,No,Mailed check,0,2022-01-13,No,2009-01-28,,ES,17541,Internet,2023-01-31,20.3,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,130.24,15,0.016148834187654986,Muy Bajo
f54a11da07643b86e85a9fb8c80257c4,Male,Yes,Bank transfer (automatic),0,2020-06-21,No,1953-05-05,,ES,5445,Store,2023-01-31,96.6,Fiber optic,No,No,Yes,Yes,2.0,Yes,2023-01-31,12,137.55,71,0.016148834187654986,Muy Bajo
145329e03b2c2269bcc87c45343c99bf,Male,No,Electronic check,0,2019-07-14,No,1989-10-19,,ES,3152,Phone,2023-01-31,79.9,Fiber optic,No,No,Yes,No,2.0,No,2023-01-31,10,168.57,35,0.016148834187654986,Muy Bajo
92f5fc075ec7d13f79e63d7c0ec3b013,Male,Yes,Credit card (automatic),1,2017-06-05,Yes,2006-06-22,,ES,16604,Internet,2023-01-31,19.4,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,121.49,18,0.016129783496776802,Muy Bajo
d4e21ebb0b0eb60c5a640ade822293bc,Male,No,Mailed check,1,2019-09-26,Yes,1986-12-01,,ES,27339,Store,2023-01-31,60.3,DSL,No,Yes,Yes,Yes,0.0,Yes,2023-01-31,8,98.88,38,0.01610159112906181,Muy Bajo
c56e0a4558cfb7bbf662b35ab6b05fc2,Female,Yes,Bank transfer (automatic),1,2019-02-10,Yes,1980-07-09,,ES,25642,Internet,2023-01-31,21.3,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,107.03,44,0.016100744394254015,Muy Bajo
8577b2b7bee9fab4c61b8d5bd77c970e,Female,Yes,Electronic check,0,2021-08-01,Yes,1947-05-05,,ES,48354,Phone,2023-01-31,92.55,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,14,331.07,77,0.016076183429959295,Muy Bajo
11c1ee9a93d14fd28c6320612a284315,Male,Yes,Mailed check,0,2021-05-20,No,2003-11-23,,ES,35099,Phone,2023-01-31,19.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,7,117.53,21,0.016044336120040907,Muy Bajo
5633b0e927a57ba4534e5e43c3885d1e,Male,No,Mailed check,0,2022-02-01,No,1964-08-08,,ES,8216,Phone,2023-01-31,34.7,DSL,No,Yes,Yes,No,0.0,No,2023-01-31,12,292.41,60,0.016000784500261673,Muy Bajo
76b2ab386a8f946d46a9cce3c75341ef,Female,Yes,Electronic check,0,2022-12-08,No,2001-05-08,,ES,25280,Phone,2023-01-31,48.6,DSL,No,Yes,No,No,1.0,No,2023-01-31,14,355.2,23,0.015990138163934967,Muy Bajo
9776aa28987082430f1e4a82a21b9c87,Male,No,Bank transfer (automatic),0,2022-05-25,Yes,1963-02-02,,ES,9590,Store,2023-01-31,60.9,DSL,Yes,No,No,No,1.0,Yes,2023-01-31,7,111.39,61,0.015974026399463336,Muy Bajo
5fefca940373230b82d38c514a04a413,Female,No,Bank transfer (automatic),0,2019-09-08,No,1997-12-09,,ES,49629,Internet,2023-01-31,83.85,Fiber optic,No,No,No,No,2.0,Yes,2023-01-31,10,147.66,27,0.015920045472062837,Muy Bajo
f9ea73a8a0849899504f40ea0861f9fc,Female,Yes,Credit card (automatic),0,2020-01-25,No,1970-12-24,,ES,40572,Store,2023-01-31,94.8,Fiber optic,No,Yes,No,No,1.0,Yes,2023-01-31,9,187.76,54,0.015913874590806933,Muy Bajo
3fc0f7556c43f470376f0858794ed851,Male,Yes,Mailed check,2,2022-09-22,Yes,1971-08-18,,ES,27058,Store,2023-01-31,20.5,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,13,152.63,53,0.015907949191128413,Muy Bajo
3ca4560aff86e2f6fb607f97a3297e7a,Male,No,Mailed check,0,2017-01-25,Yes,2003-05-28,,ES,45567,Store,2023-01-31,25.4,No,No internet service,No internet service,No internet service,No internet service,2.0,No,2023-01-31,7,135.29,21,0.015907949191128413,Muy Bajo
bc6e91584d6803c3741a7833b46f38f0,Male,No,Credit card (automatic),0,2018-05-12,Yes,1981-10-10,,ES,21315,Internet,2023-01-31,59.5,DSL,No,Yes,Yes,No,2.0,No,2023-01-31,9,93.13,43,0.015855366443222288,Muy Bajo
dc75fcebe6a08dd1e6781b720e5c69ac,Male,No,Credit card (automatic),2,2018-05-08,No,1935-09-18,,ES,41041,Store,2023-01-31,94.8,Fiber optic,Yes,No,No,No,1.0,Yes,2023-01-31,8,185.89,89,0.015824266879162247,Muy Bajo
8098e37dbc46c76b0d0b42b160bbf5f3,Female,No,Mailed check,1,2019-01-17,Yes,1965-03-13,,ES,27537,Phone,2023-01-31,39.4,DSL,Yes,Yes,No,Yes,0.0,No,2023-01-31,10,134.51,59,0.015824266879162247,Muy Bajo
8f110f72fe46baddbf25b5379f9b0b34,Male,No,Mailed check,0,2020-05-09,Yes,1998-12-02,,ES,20589,Phone,2023-01-31,70.5,DSL,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,8,207.03,26,0.01579304985993589,Muy Bajo
952d553f6dd0816056d8fe82ec0affa4,Male,Yes,Electronic check,0,2017-08-25,No,1934-07-27,,ES,35209,Store,2023-01-31,109.05,Fiber optic,Yes,No,Yes,Yes,2.0,Yes,2023-01-31,14,201.21,90,0.01577877378394327,Muy Bajo
d283552732009de482efb5bc87b80728,Female,Yes,Bank transfer (automatic),0,2019-09-25,No,2008-05-07,,ES,42459,Phone,2023-01-31,20.6,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,9,163.52,16,0.01573092670844761,Muy Bajo
05495142dec8983bf549aee4c67ee70e,Male,No,Mailed check,0,2017-07-11,Yes,2003-03-13,,ES,29002,Internet,2023-01-31,96.6,Fiber optic,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,11,228.95,21,0.015678005612148275,Muy Bajo
db566bbf868bf1b172b07fbe7b48de28,Female,Yes,Electronic check,0,2018-08-10,No,1998-01-09,,ES,16087,Store,2023-01-31,53.6,DSL,Yes,Yes,Yes,Yes,0.0,Yes,2023-01-31,10,159.49,26,0.015672097494864142,Muy Bajo
b45475143a3c11db9b39e0d9ee675b86,Male,No,Mailed check,2,2021-01-27,No,2004-10-14,,ES,11582,Internet,2023-01-31,35.75,DSL,Yes,No,No,Yes,0.0,No,2023-01-31,8,142.46,20,0.015627737902043734,Muy Bajo
c0d3f9698fde1b9f93639a2b69370c39,Female,Yes,Bank transfer (automatic),0,2022-11-05,No,1976-09-24,,ES,21370,Store,2023-01-31,20.7,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,11,125.23,48,0.015614629888124005,Muy Bajo
8cee9949b45a2e12e617db13ef1eb4f0,Male,No,Electronic check,0,2021-10-05,No,1979-11-25,,ES,44387,Phone,2023-01-31,95.7,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,9,199.77,45,0.015613783153316216,Muy Bajo
0186abfa5c4ca75530939153a1f14eee,Female,Yes,Mailed check,0,2022-02-23,No,1993-09-09,,ES,36203,Store,2023-01-31,58.95,DSL,No,No,No,No,2.0,Yes,2023-01-31,8,172.55,31,0.015560644265764687,Muy Bajo
ed2d8e20ef14b0b251b7016dfa56e0c0,Male,Yes,Bank transfer (automatic),0,2021-01-24,No,2004-11-09,,ES,50641,Store,2023-01-31,84.85,Fiber optic,No,Yes,Yes,No,2.0,No,2023-01-31,8,185.49,20,0.015527737745776683,Muy Bajo
c1717c80597ac44b09cd76135fbdb6be,Female,No,Credit card (automatic),0,2020-08-01,No,1993-08-22,,ES,11577,Phone,2023-01-31,39.5,DSL,Yes,Yes,No,Yes,0.0,No,2023-01-31,11,253.21,31,0.01549019015334933,Muy Bajo
57270187e2749306d9e34b54bc4b48ec,Female,Yes,Electronic check,2,2021-03-16,No,1993-05-09,,ES,34474,Store,2023-01-31,20.55,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,198.68,31,0.01549019015334933,Muy Bajo
2914134b4e82de891a0008b07b3ccc27,Female,No,Mailed check,1,2023-01-28,Yes,2010-10-25,,ES,42557,Internet,2023-01-31,80.85,DSL,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,8,140.39,14,0.015284537711448528,Muy Bajo
c72564c8224eb79a0b35cb3a13ffb686,Male,No,Electronic check,1,2021-07-16,Yes,1964-11-10,,ES,11042,Phone,2023-01-31,83.25,DSL,Yes,No,Yes,Yes,1.0,Yes,2023-01-31,10,167.86,60,0.015282503279331373,Muy Bajo
ef7f56cd99906e3c26b0ca8496a777a4,Female,Yes,Electronic check,0,2018-10-09,Yes,1987-06-09,,ES,4105,Phone,2023-01-31,93.5,Fiber optic,Yes,Yes,Yes,No,1.0,Yes,2023-01-31,14,358.89,37,0.015269971055900755,Muy Bajo
ea20eadbbb54de244f3c60a10211cb6b,Male,No,Mailed check,2,2022-11-16,Yes,1999-11-22,,ES,4644,Phone,2023-01-31,59.5,DSL,Yes,Yes,No,Yes,1.0,No,2023-01-31,8,108.06,25,0.01524928199716667,Muy Bajo
c0a3f4674bc3611a68047f3849056af7,Male,No,Credit card (automatic),0,2017-01-14,Yes,1934-10-26,,ES,1191,Phone,2023-01-31,84.45,DSL,Yes,Yes,Yes,No,2.0,Yes,2023-01-31,11,272.13,90,0.01520500662397112,Muy Bajo
6cb679c0d1227a082a795f05197cedae,Male,Yes,Electronic check,0,2022-12-13,No,1980-02-21,,ES,14504,Phone,2023-01-31,70.35,Fiber optic,No,No,No,No,1.0,No,2023-01-31,12,237.27,44,0.015185955933092934,Muy Bajo
5286f5b3a52cf88f311770ff9163b753,Female,Yes,Electronic check,0,2022-06-06,No,2011-02-16,,ES,49300,Internet,2023-01-31,78.5,DSL,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,13,149.67,13,0.015146116350418879,Muy Bajo
28471778a7ed6d485e6f7df870f61fca,Female,No,Mailed check,0,2022-03-10,No,2007-08-19,,ES,47547,Internet,2023-01-31,18.85,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,10,244.34,17,0.015146116350418879,Muy Bajo
8f8af8e24fa680e12334b69021779119,Male,No,Electronic check,0,2019-10-01,No,1989-09-11,,ES,18534,Phone,2023-01-31,81.9,Fiber optic,No,No,Yes,Yes,1.0,No,2023-01-31,8,191.32,35,0.015088186275163956,Muy Bajo
890fd4c3443037337a7825c0ae1d475c,Female,Yes,Credit card (automatic),0,2017-01-13,No,1965-08-04,,ES,8113,Phone,2023-01-31,112.75,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,7,180.35,59,0.015031217019226354,Muy Bajo
1068fbfa6823f046292b26374e11f49a,Female,Yes,Credit card (automatic),0,2019-01-13,Yes,1993-12-15,,ES,43411,Store,2023-01-31,105.1,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,12,174.51,31,0.015,Muy Bajo
9d1ee2a41a486f67b9b6e26543016db2,Male,Yes,Credit card (automatic),2,2017-01-27,Yes,1943-04-19,,ES,22515,Store,2023-01-31,115.75,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,12,145.82,81,0.015,Muy Bajo
fc56a19315865448449ad2e45aeaa28b,Female,Yes,Electronic check,0,2019-03-11,Yes,2011-09-13,,ES,45587,Internet,2023-01-31,43.95,DSL,No,No,No,No,0.0,Yes,2023-01-31,10,209.11,13,0.015,Muy Bajo
aec21c550d14ebde53d81a5152808017,Female,Yes,Credit card (automatic),0,2017-01-28,Yes,1951-02-18,,ES,15163,Internet,2023-01-31,115.75,Fiber optic,Yes,Yes,Yes,Yes,2.0,Yes,2023-01-31,13,263.43,73,0.015,Muy Bajo
4548abfe5a9e864702024862ddc6c295,Male,Yes,Mailed check,1,2020-02-12,No,1988-08-28,,ES,40343,Phone,2023-01-31,72.1,DSL,No,No,No,Yes,1.0,Yes,2023-01-31,14,153.42,36,0.014988144558616266,Muy Bajo
08059e1afca7991b8fc69dfbf19b3c8f,Female,Yes,Bank transfer (automatic),0,2020-03-20,Yes,1996-06-21,,ES,42317,Internet,2023-01-31,60.85,DSL,Yes,No,No,Yes,2.0,No,2023-01-31,7,107.27,28,0.014967774792594719,Muy Bajo
24675f6c6ad401c74c3786890249a087,Male,No,Mailed check,0,2022-07-21,No,2007-11-25,,ES,24513,Store,2023-01-31,19.15,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,14,256.76,17,0.014917684623324112,Muy Bajo
afe1ae0dbcbb9ac3e0c892ed4f74e7ec,Male,No,Electronic check,0,2019-10-09,No,1941-04-08,,ES,29217,Phone,2023-01-31,90.7,Fiber optic,No,Yes,No,No,2.0,Yes,2023-01-31,12,231.05,83,0.014903831638335965,Muy Bajo
d1347b77dc44c23723313ee543114bb5,Male,Yes,Electronic check,0,2022-12-05,No,1990-04-25,,ES,25391,Internet,2023-01-31,49.3,DSL,No,No,No,Yes,1.0,No,2023-01-31,11,144.73,34,0.014865905061334204,Muy Bajo
f7a4cb0eb88d4e7e3450a01a596961fc,Female,Yes,Bank transfer (automatic),0,2020-06-15,No,2010-07-24,,ES,8286,Internet,2023-01-31,49.85,DSL,Yes,Yes,No,Yes,0.0,Yes,2023-01-31,8,107.75,14,0.014855190499203776,Muy Bajo
6ed34711a390ba861e61153df27bb932,Male,Yes,Electronic check,0,2017-09-02,Yes,1985-01-09,,ES,50103,Phone,2023-01-31,105.25,Fiber optic,No,Yes,No,Yes,2.0,Yes,2023-01-31,12,190.17,39,0.014855190499203776,Muy Bajo
cf0f2e52c3211a52742cfd2fd4388377,Male,No,Mailed check,1,2020-02-23,Yes,2011-06-12,,ES,35561,Store,2023-01-31,19.6,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,8,131.43,13,0.014830891728961895,Muy Bajo
33ebdaeae5e3f0b51f2c4274ebbf627e,Female,Yes,Electronic check,0,2021-12-25,No,1987-04-19,,ES,41625,Store,2023-01-31,71.95,DSL,Yes,No,No,No,1.0,Yes,2023-01-31,10,165.99,37,0.014817642906776425,Muy Bajo
55c8b894aaa862814bef58d54937a924,Male,Yes,Electronic check,0,2017-06-17,No,1958-04-21,,ES,13134,Phone,2023-01-31,105.05,Fiber optic,Yes,Yes,No,Yes,1.0,Yes,2023-01-31,10,173.79,66,0.014801124998817927,Muy Bajo
a7a40a9d1f79b79e2337381c6269dc44,Male,Yes,Bank transfer (automatic),0,2021-09-17,No,1945-01-22,,ES,25001,Phone,2023-01-31,74.45,Fiber optic,No,No,No,No,2.0,No,2023-01-31,7,162.22,79,0.014780148344933686,Muy Bajo
938916cf8e9f8e823c7e56af835e45ca,Female,No,Mailed check,2,2022-08-11,Yes,1994-06-13,,ES,18204,Phone,2023-01-31,44.8,DSL,No,No,No,No,1.0,No,2023-01-31,10,145.2,30,0.014680382711012125,Muy Bajo
53fa807b3d22c25d7c2ba0fd48a2eea8,Female,Yes,Credit card (automatic),0,2020-07-18,No,1964-06-04,,ES,32074,Phone,2023-01-31,40.35,DSL,No,No,No,Yes,0.0,Yes,2023-01-31,13,135.68,60,0.014675959616984228,Muy Bajo
52a75dbc5f79a52699ca3422f94a7374,Female,Yes,Credit card (automatic),1,2017-02-17,Yes,2007-07-28,,ES,13120,Store,2023-01-31,95.15,Fiber optic,Yes,Yes,Yes,Yes,2.0,No,2023-01-31,8,132.77,17,0.014649966225495666,Muy Bajo
411154843764964503cf68337d5b6b33,Female,No,Mailed check,0,2019-11-15,No,1980-10-05,,ES,28584,Store,2023-01-31,20.3,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,12,199.73,44,0.014644070755685815,Muy Bajo
5aad233448af94ab1245dbc5b3205aa7,Female,No,Mailed check,0,2021-10-01,No,1969-09-18,,ES,40317,Internet,2023-01-31,56.15,DSL,No,No,No,No,1.0,Yes,2023-01-31,9,168.4,55,0.014644070755685815,Muy Bajo
8f0e2f3bf0b3c66fcda7408bee9d06b0,Male,No,Bank transfer (automatic),1,2021-12-21,Yes,2007-05-20,,ES,2127,Phone,2023-01-31,61.8,DSL,No,Yes,Yes,Yes,1.0,No,2023-01-31,13,166.84,17,0.014595403253227312,Muy Bajo
c4d0f93971590fed85f64057fdf690a3,Male,No,Mailed check,0,2021-02-26,No,1985-10-13,,ES,19314,Internet,2023-01-31,20.45,No,No internet service,No internet service,No internet service,No internet service,1.0,No,2023-01-31,14,341.05,39,0.014560448529387269,Muy Bajo
a2d50f6f65c72e9c4293ecd41054a16e,Male,No,Bank transfer (automatic),2,2020-09-28,Yes,1972-11-22,,ES,45219,Internet,2023-01-31,92.9,Fiber optic,No,Yes,Yes,Yes,1.0,Yes,2023-01-31,9,143.84,52,0.014478903714388749,Muy Bajo
